MASV,INDEX_F_MAMH,list_score,list_similarity,prediction,F_MAMH,F_MAKH,TKET
52168705,7.0,"8.5,5.0,5.0,5.0,5.0","0.6989638368191075,0.6909782331773089,0.6603636364187834,0.6278702082664169,0.6265492894164952",5.740265310360204,PH1007,MT,7.0
52168705,13.0,"5.0,5.0,5.5,8.5,0.0","0.7604327273231274,0.7445166160969994,0.7397103593757179,0.7338617066978484,0.7217868087283315",4.818781882220197,MT1009,MT,6.5
52168705,66.0,"5.5,3.5,5.0,8.5,7.5","0.8139847571349902,0.777254428220648,0.7722264860575775,0.7650705066499988,0.7534210837031283",5.979508521698456,CO2019,MT,9.0
52168705,99.0,"0.0,3.5,0.0,0.0,5.5","0.7338524362926218,0.7244309214820802,0.6748831630470902,0.6748831630470902,0.637517250119977",1.7535149415462465,CO3053,MT,0.0
52296874,49.0,"5.0,3.5,7.0,4.5,5.0","0.8200406532616668,0.7992346123054762,0.7970826176117014,0.7860933666472207,0.783746358516305",5.000568620440902,700213,MT,6.5
52296874,58.0,"5.0,5.0,8.0,0.0,7.0","0.6637385641753277,0.6631742462424756,0.6458455112664766,0.6434844818935631,0.6428413059401908",5.001778639647582,503001,MT,5.0
52326601,28.0,"6.0,6.0,7.0,8.0,6.5","0.7510103459406173,0.7488428100612825,0.7325198125260662,0.7295668862033627,0.727547695978584",6.692623947851614,700200,MT,5.0
52326601,34.0,"7.0,5.5,7.0,4.5,8.0","0.799456737136398,0.7886112594253559,0.7823251660548002,0.7718578375477012,0.7692271898180093",6.400908255300817,505005,MT,5.5
52326601,37.0,"7.0,6.0,6.5,6.0,6.5","0.7584923591610558,0.7350028479735427,0.7311476943862956,0.7274255183012662,0.7255897330218178",6.404295617230032,506002,MT,7.5
52363522,60.0,"8.0,9.5,9.0,9.0,6.0","0.9076131526079765,0.8553493837382484,0.8511763040663789,0.8511763040663789,0.6031591149803487",8.437279024106658,504009,MT,8.0
52523559,22.0,"0.0,0.0,0.0","0.6985294921717656,0.6811790651445626,0.6146195115867696",0.0,505003,MT,0.0
52523559,31.0,"0.0,0.0,0.0,0.0","0.7468789352761178,0.7007944063703426,0.6368049799430704,0.5745787959262452",0.0,503003,MT,0.0
52523559,58.0,"0.0,0.0,0.0,0.0","0.6488924271314902,0.5719177438347619,0.49705055840802537,0.4787316163104141",0.0,503001,MT,0.0
52564152,18.0,"5.0,4.5,8.0,4.0,4.0","0.8208551629677354,0.7622902456308084,0.7611984455410121,0.7587075114185058,0.7587075114185058",5.099704617309528,CO2011,MT,6.5
52676009,22.0,"3.0,3.5","0.7588447849240082,0.7518201426885993",3.248837491672209,505003,MT,0.0
52854742,24.0,"9.0,6.5,7.5,6.0,7.0","0.8697646385512399,0.8470115738508361,0.8015527718453053,0.7938243881412995,0.7891530190738951",7.225044266353696,PH1003,MT,6.5
52950978,26.0,"8.0,7.5,7.5,7.0,6.0","0.8350346859825065,0.8140735809357589,0.800335898380117,0.7870897703557839,0.7656288659656503",7.219034208033716,1004,MT,6.5
53039758,17.0,"7.5,8.5,7.0,7.0,6.5","0.753407938644483,0.7335061905108867,0.6995887496780304,0.6939778396361491,0.6841048589313782",7.318385069169918,CO1011,MT,7.0
53075736,23.0,"3.5,8.0,6.5,9.5,5.0","0.8062822254677907,0.7609787720399419,0.7264323849888568,0.72256261467962,0.6770229518622503",6.466093787166935,503006,MT,0.0
53075736,35.0,"8.0,6.5,6.5,5.0,9.5","0.7811682940149138,0.7689197505711695,0.7570569573013283,0.7518201426885993,0.7436471634209098",7.0982633865850415,505004,MT,5.5
53075736,39.0,"9.5,5.0,6.5,0.0,6.5","0.7846649206036909,0.7742200534289769,0.7619487863652615,0.7609787720399419,0.7275441790251107",5.514611226799389,501302,MT,8.0
53147708,51.0,"7.0,7.5,9.0,8.0,5.5,5.5","0.9076131526079765,0.8886169561006896,0.7705969436827439,0.7510621420803352,0.7485508311343131,0.7485508311343131",7.101954921348608,506003,MT,7.0
53147708,62.0,"0.0,0.0,0.0,0.0,4.5,4.5","0.5492691178636314,0.49647611445567097,0.48716769928906145,0.48716769928906145,0.2023468368486508,0.2023468368486508",0.7510478514173453,EE2001,MT,5.0
53147708,82.0,"7.0,7.5,7.0,5.5,5.5","0.7989536768626145,0.780655644318905,0.7556196674929823,0.7292434117630915,0.7292434117630915",6.5262158521865725,504302,MT,8.5
53195212,62.0,"7.0,8.5,7.0,5.5,7.5","0.6038149736357893,0.5571836793534152,0.5414405021463153,0.5039887469288192,0.48716769928906145",7.120053748275705,EE2001,MT,6.0
53195212,66.0,"7.0,8.5,5.0,5.0,7.0","0.8139847571349902,0.7650705066499988,0.6768025250460508,0.6493692818150187,0.6404457155374643",6.5756128823813995,CO2019,MT,6.5
53281208,24.0,"7.5,5.5,6.0,10.0,6.0","0.8697646385512399,0.8470115738508361,0.8287667523107037,0.8015527718453053,0.7938243881412995",6.987063776937593,PH1003,MT,6.5
53289579,32.0,"5.5,5.0,7.0,2.5,7.0","0.7540218306130184,0.7416002770232514,0.7337444811757344,0.732769457354194,0.7136636211202022",5.391725231744168,506001,MT,6.0
53289579,40.0,"0.0,5.5,5.5,6.0,7.0","0.7255545632027222,0.7038279231834879,0.7014623718735085,0.6957294426222941,0.6943160367789892",4.761206379161648,506010,MT,6.5
53289579,51.0,"5.0,5.5,8.5,5.5,7.0","0.9076131526079765,0.8886169561006896,0.7989536768626145,0.7491191779652814,0.7485508311343131",6.249081412333193,506003,MT,5.0
53289579,121.0,"7.0,4.5,0.0,5.5,5.5","0.6094552325756297,0.5992358833158496,0.5671323835306691,0.556826881969037,0.5564835139329769",4.529369615437487,5006,MT,5.0
53289579,142.0,"4.5,6.0,0.0,7.0,4.5","0.39995881856840027,0.33628637749021695,0.33422472202015313,0.33368198711782077,0.3282573513923317",4.404539464660658,610001,MT,4.0
53333020,5.0,"5.0,6.0,3.0,6.0,5.0","0.8505209399716357,0.8470718745427088,0.8290331963730082,0.7973979980005522,0.7911196890974675",4.996695979241403,CO1005,MT,6.5
53333020,15.0,"0.0,5.0,5.5,6.0,5.0","0.825599501258673,0.8139473418754974,0.7613044861152621,0.7302404486318937,0.7288723293010386",4.218359360132439,CO2005,MT,8.5
53350434,129.0,"5.0,0.0,9.0,9.0,6.0","0.7738696357542351,0.7550606715843823,0.7234081576897238,0.7153466433285651,0.6854132217342441",5.72955306073543,SP1013,MT,8.0
53393399,11.0,"5.5,6.0,5.0,6.5,2.5","0.6946642382342544,0.6798005291387053,0.6780415602596209,0.6450339972156762,0.6346536744632938",5.122456693099327,PE1007,MT,6.0
53393399,15.0,"5.0,5.5,6.0,4.5,5.0","0.8135772514863984,0.7672126385480813,0.7625373512822752,0.7622902456308084,0.7613044861152621",5.197831389686662,CO2005,MT,5.5
53393399,33.0,"2.0,4.0,0.0,5.5,5.0","0.661564722592898,0.5160559606985113,0.505585046774812,0.4943585905160045,0.4787048528741731",3.199920356387877,CO3005,MT,0.0
53393399,41.0,"6.0,5.5,4.5,2.5,5.5","0.5693804315627491,0.5351385935826976,0.5189718316083883,0.5184776126260816,0.5059730866857299",4.824111044065321,LA1007,MT,5.0
53436178,22.0,"10.0,10.0,9.5,8.0,9.0","0.7742200534289769,0.7742200534289769,0.7588447849240082,0.7518201426885993,0.7468789352761178",9.308998242236328,505003,MT,9.0
53436178,70.0,"7.5,10.0,10.0,8.5,9.5","0.8147800709339741,0.8038750519046526,0.8038750519046526,0.8027962907631983,0.7718578375477012",9.092592871066214,505025,MT,8.0
53579210,38.0,"8.5,9.0,8.0,9.0,9.0","0.8067302367535597,0.8027962907631983,0.8018075512429552,0.7962767843127508,0.7823251660548002",8.697946869117258,502013,MT,8.5
53637712,12.0,"8.5,8.5,5.5,5.0,8.5","0.825599501258673,0.825599501258673,0.7784714340639428,0.7344555106075612,0.7332092241681247",7.241188947418623,CO2001,MT,8.5
53675303,57.0,"9.0,6.0,9.0,6.5,6.0","0.9582254349025772,0.8215428730670428,0.7966257237845621,0.7059220511123508,0.5966418121714486",7.448201979403693,SP1011,MT,7.5
53704287,54.0,"8.5,9.0,8.5,9.0,8.5","0.8705301011818726,0.8468583928488101,0.7731578439493952,0.7642402999527276,0.7642366835112785",8.700434105993525,501303,MT,9.87
53848693,105.0,"9.5,9.5,8.5,9.0,9.0","0.6872523701816657,0.6843072302514333,0.6816131995563417,0.656813960202577,0.6468347537254852",9.102767811457387,505027,MT,9.0
53984826,27.0,"8.5,9.5,10.0,9.0,10.0","0.7973342784709135,0.7410936725618991,0.7366340648399633,0.7321894753259538,0.7312534861899986",9.385118451569136,502002,MT,9.0
53984826,115.0,"10.0,9.0,8.5,8.0,8.0","0.8494164553585594,0.8469871524160618,0.804807561686417,0.7977902802572974,0.6830781322784156",8.74037290899597,504028,MT,10.0
54047778,4.0,"6.0,2.0,6.0,6.0,8.5","0.739566776124141,0.7335061905108867,0.7228449053254113,0.7136295077254793,0.708116242113684",5.678318860342124,CO1009,MT,2.0
54047778,9.0,"7.5,6.0,6.0,6.0,1.5","0.8689609615196016,0.811112465518883,0.8009374439453248,0.7973135720616393,0.7628599416579749",5.47306826601584,CH1003,MT,7.0
54047778,14.0,"6.0,6.0,6.0,1.5,7.5","0.8006053966133693,0.7664289293565281,0.7582855118007213,0.7089201373494642,0.7059220511123508",5.430169728889811,CO1007,MT,6.0
54047778,66.0,"7.5,8.5,5.0,6.0,6.0","0.8139847571349902,0.7650705066499988,0.6768025250460508,0.6493692818150187,0.6404457155374643",6.692915287291901,CO2019,MT,8.0
54065219,5.0,"5.0,5.5,8.0,8.0,6.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",6.490260975132931,CO1005,MT,7.5
54065219,10.0,"8.0,5.0,5.5,8.0,8.0","0.789145046403185,0.7837245866603038,0.7799925973199288,0.7756822558106629,0.767967226407416",6.8961523612592766,MT1007,MT,6.5
54065219,19.0,"6.5,8.5,6.5,7.5,6.5","0.7751660347613237,0.7611984455410121,0.7509535685111064,0.7444472541640987,0.7405025430720532",7.100923433265751,CO2017,MT,8.0
54121617,33.0,"7.0,8.0,8.5,8.0,5.5","0.661564722592898,0.5324756497465771,0.5160559606985113,0.505585046774812,0.4787048528741731",7.4060618128852385,CO3005,MT,8.5
54121617,44.0,"7.0,7.5,7.5,6.0,7.0","0.750290785615202,0.7292923134243101,0.7102014869143642,0.7071710344662547,0.6745762838254427",7.003521140519041,SP1003,MT,6.5
54121617,143.0,"8.0,7.0,8.0,5.5,5.0","0.6865107284446222,0.6754884771875946,0.673794678934712,0.6447326805838854,0.6437370140491379",6.730987745018103,IM2003,MT,7.5
54158592,51.0,"7.0,9.68,9.0,5.0,5.0","0.9076131526079765,0.8820253770250933,0.8469871524160618,0.7485508311343131,0.7485508311343131",7.25729780949006,506003,MT,8.0
54158592,114.0,"7.0,9.68,9.0,5.0,5.0","0.934843616875089,0.861357977247805,0.8494164553585594,0.7167638803409987,0.7167638803409987",7.279523415303351,504015,MT,8.5
54207555,23.0,"7.0,0.0,7.5,6.0,8.5","0.8147800709339741,0.7609787720399419,0.7457214123517129,0.7354064135401271,0.7310709935711958",5.787528523132347,503006,MT,5.0
54207555,35.0,"8.5,8.5,8.5,7.0,0.0","0.8018075512429552,0.8018075512429552,0.7992346123054762,0.7886112594253559,0.7811682940149138",6.530813634984117,505004,MT,4.5
54207555,36.0,"7.5,8.5,7.0,8.5,6.0","0.7040192831861378,0.7014014324587329,0.6961182834076051,0.695599104507105,0.6898816513465904",7.504048992903548,503007,MT,8.5
54214050,11.0,"8.5,8.5,6.5,8.5,8.0","0.7143457162303073,0.7143457162303073,0.6899047792992471,0.6403868627918751,0.6281549566861477",7.999906109134114,PE1007,MT,9.0
54214050,12.0,"8.5,8.5,6.5,8.0,6.5","0.825599501258673,0.825599501258673,0.7784714340639428,0.7332092241681247,0.7128530146947146",7.635839906910611,CO2001,MT,8.5
54219755,36.0,"8.5,8.5,8.5,8.0","0.8468583928488101,0.8062822254677907,0.8062822254677907,0.7398668991804614",8.384370132338372,503007,MT,7.5
54231814,0.0,"6.5,5.0,0.0","0.8215428730670428,0.7983465096046731,0.7973135720616393",3.86056173094019,PE1005,MT,0.0
54251626,5.0,"3.0,4.5,1.0,0.0,5.0","0.8697646385512399,0.8505209399716357,0.8470718745427088,0.8290331963730082,0.799711299603107",2.6887493809965584,CO1005,MT,7.5
54344914,37.0,"7.5,6.0,7.0,5.0,6.0","0.7853239282993838,0.7584923591610558,0.7350028479735427,0.7311476943862956,0.7274255183012662",6.3162207592762725,506002,MT,6.5
54344914,38.0,"8.0,8.5,5.0,7.5,8.5","0.8067302367535597,0.8018075512429552,0.7823251660548002,0.7700607476657921,0.7628495032073644",7.503111611464899,502013,MT,8.0
54363665,3.0,"6.0,6.5,5.0,6.5,6.0","0.811112465518883,0.799711299603107,0.7983465096046731,0.7938243881412995,0.7679026824905049",5.999602441061763,PE1003,MT,6.0
54384802,31.0,"8.0,8.0,8.0,6.0,7.5","0.8391121679377538,0.799456737136398,0.7619487863652615,0.7570569573013283,0.7532835982770203",7.516536884152483,503003,MT,4.0
54422865,6.0,"9.0,9.5,9.0,8.0,7.0","0.7712490406242498,0.7613044861152621,0.7332092241681247,0.6982949116229777,0.6872217939622958",8.536577170646037,MT2001,MT,8.0
54422865,10.0,"7.5,8.0,6.5,7.5,7.0","0.7911196890974675,0.789145046403185,0.7799925973199288,0.7756822558106629,0.767967226407416",7.302914433213892,MT1007,MT,8.0
54458806,44.0,"8.5,9.0,8.0,7.5,9.0","0.7295355085422816,0.7245890495818732,0.7071710344662547,0.7024199173992324,0.6882916791484579",8.401586609583406,SP1003,MT,7.5
54459905,5.0,"8.0,7.5,7.5,6.0,5.0","0.8697646385512399,0.8470718745427088,0.8290331963730082,0.799711299603107,0.7973979980005522",6.83425208758645,CO1005,MT,8.5
54459905,9.0,"8.0,7.5,6.0,7.5,5.0","0.8470115738508361,0.8152799718993222,0.811112465518883,0.8009374439453248,0.7973135720616393",6.815647611882489,CH1003,MT,8.0
54467672,14.0,"9.0,7.0,6.0,7.0,8.0","0.8470718745427088,0.8287667523107037,0.8152799718993222,0.8006053966133693,0.767967226407416",7.405654251427054,CO1007,MT,8.0
54467672,16.0,"7.0,6.0,9.0,8.0,7.0","0.7428349572370649,0.7333759035943085,0.7285743036011765,0.701491492524124,0.6909782331773089",7.396208842481854,MT1003,MT,5.5
54483875,6.0,"6.0,8.0,8.0,7.0,6.5","0.7712490406242498,0.7613044861152621,0.7332092241681247,0.6982949116229777,0.6872217939622958",7.1039782841061,MT2001,MT,5.5
54649376,2.0,"7.5,7.0,9.0,6.5,6.5","0.8135772514863984,0.7926766876252196,0.7859489454070531,0.7604327273231274,0.7604327273231274",7.311329545932275,CO2007,MT,6.5
54649376,20.0,"6.5,7.5,6.5,6.5,9.0","0.7676629016156078,0.7625373512822752,0.7445166160969994,0.7445166160969994,0.7321561419992537",7.191191255516424,PH1005,MT,7.5
54718706,37.0,"8.0,7.5,8.0,6.5,6.5,6.5","0.7853239282993838,0.7632820948595456,0.7584923591610558,0.7311476943862956,0.7274255183012662,0.7274255183012662",7.185274866846303,506002,MT,7.0
54776343,35.0,"4.0,4.0,1.5,7.0,5.0","0.8018075512429552,0.7886112594253559,0.7570569573013283,0.7518201426885993,0.716253657368934",4.282808982806465,505004,MT,3.0
54776343,49.0,"5.0,5.5,4.0,1.5,5.5","0.8350346859825065,0.8200406532616668,0.7962767843127508,0.7860933666472207,0.784946168281392",4.317542797948211,700213,MT,0.0
54840089,13.0,"5.0,5.0,6.5,8.0,5.0","0.7604327273231274,0.7604327273231274,0.7561973093106854,0.7445166160969994,0.7339840581519338",5.896761795579183,MT1009,MT,6.5
54840089,15.0,"8.0,6.5,5.0,5.0,5.0","0.825599501258673,0.8139473418754974,0.8135772514863984,0.8135772514863984,0.7672126385480813",5.916657997829239,CO2005,MT,7.0
54907853,7.0,"8.0,8.0,6.0,9.0,6.0","0.8290331963730082,0.8290331963730082,0.8015527718453053,0.8009374439453248,0.8006053966133693",7.408204132234995,PH1007,MT,9.0
54917927,4.0,"1.0,0.0,7.0,7.5,8.5","0.7580170663465194,0.7483390981908294,0.7378675400367232,0.7335061905108867,0.708116242113684",4.732529162668481,CO1009,MT,4.5
54917927,15.0,"8.5,0.0,8.0,7.5,0.0","0.825599501258673,0.8139473418754974,0.7821438022826458,0.7625373512822752,0.7622902456308084",4.812793238822994,CO2005,MT,7.5
54917927,25.0,"8.0,4.5,6.5,0.0,8.5","0.7115947601786162,0.6691285032693622,0.65715380337877,0.639089639277356,0.6390745933733778",5.551037652841444,CO3001,MT,8.5
54990454,11.0,"4.5,5.5,0.0,0.0,6.5","0.7143457162303073,0.6798005291387053,0.6780415602596209,0.660120620578069,0.6450339972156762",3.300281173120238,PE1007,MT,5.0
54990454,69.0,"0.0,4.0,0.0,0.0,2.5","0.6686571639201446,0.6585985626663247,0.6522556066444741,0.6492228795756582,0.6482294772645293",1.2984483034458836,CO3059,MT,0.0
55044743,14.0,"8.5,8.0,6.5,9.0,8.0","0.8470718745427088,0.8287667523107037,0.8152799718993222,0.8006053966133693,0.767967226407416",8.000300854417004,CO1007,MT,9.0
55044743,16.0,"8.0,6.5,8.5,8.0,9.0","0.7428349572370649,0.7333759035943085,0.7285743036011765,0.701491492524124,0.6909782331773089",7.98754648425486,MT1003,MT,8.0
55162167,4.0,"7.5,6.5,9.0,7.5,8.0","0.789145046403185,0.7729403672146343,0.7728207013128747,0.7580170663465194,0.739566776124141",7.697280118466223,CO1009,MT,7.5
55317745,0.0,"7.0,7.0,6.5,5.5,7.5","0.7983465096046731,0.7973979980005522,0.7973135720616393,0.7891530190738951,0.7664289293565281",6.696307629606531,PE1005,MT,6.0
55317745,7.0,"7.0,5.5,6.5,7.5,7.5","0.8290331963730082,0.8015527718453053,0.8009374439453248,0.8006053966133693,0.7756822558106629",6.796733418716578,PH1007,MT,9.0
55463017,10.0,"7.0,6.0,6.0,7.5,6.5","0.7911196890974675,0.789145046403185,0.7799925973199288,0.7756822558106629,0.767967226407416",6.5990477736323765,MT1007,MT,8.5
55463017,44.0,"8.0,8.0,8.0,9.0,8.0","0.7292923134243101,0.7245890495818732,0.7245890495818732,0.7102014869143642,0.7071710344662547",8.197506259298853,SP1003,MT,8.5
55471281,24.0,"8.0,6.5,7.0,8.5,8.0","0.8697646385512399,0.8470115738508361,0.8287667523107037,0.8015527718453053,0.7938243881412995",7.589823595718932,PH1003,MT,9.0
55501848,7.0,"6.0,6.0,7.0,7.0,4.5","0.8290331963730082,0.8009374439453248,0.7737891041037069,0.7679026824905049,0.7422546518861034",6.109432519938958,PH1007,MT,5.5
55501848,10.0,"6.0,5.5,6.0,7.0,8.0","0.7911196890974675,0.789145046403185,0.7799925973199288,0.760162563040316,0.753407938644483",6.483347736946282,MT1007,MT,8.5
55501848,14.0,"6.0,6.0,7.0,7.0,5.5","0.8470718745427088,0.8152799718993222,0.7664289293565281,0.7582855118007213,0.7580170663465194",6.29041361238618,CO1007,MT,6.0
55501848,15.0,"9.0,6.5,8.0,8.0,6.5","0.825599501258673,0.8139473418754974,0.8135772514863984,0.8135772514863984,0.7625373512822752",7.61801033543253,CO2005,MT,7.5
55566531,23.0,"8.5,8.0,9.0,6.5,7.5","0.8147800709339741,0.8062822254677907,0.7609787720399419,0.7457214123517129,0.7310709935711958",7.918175062514655,503006,MT,7.5
55566531,26.0,"7.5,8.5,6.5,5.5,9.5","0.8350346859825065,0.8140735809357589,0.800335898380117,0.7656288659656503,0.7615300854368807",7.501393179388417,1004,MT,7.0
55566531,55.0,"8.5,8.0,7.0,9.0,7.5","0.7588323056974299,0.7371563316467106,0.7340930501283904,0.7302496450611027,0.7250453687125216",8.003541039216087,503004,MT,6.5
55566531,83.0,"6.5,7.5,6.0,6.5,7.0","0.8158143308175044,0.7970826176117014,0.7632102285462136,0.7356750840512584,0.7240972596939571",6.702698267499158,504002,MT,9.5
55636158,20.0,"0.0,0.0","0.5416434489639794,0.26972538102226634",0.0,PH1005,MT,0.0
55636158,88.0,"0.0,0.0","0.6640733901513713,0.0032163503027548917",0.0,501127,MT,0.0
55671766,0.0,"5.0,7.0,5.5,5.0,9.0","0.7983465096046731,0.7973979980005522,0.7973135720616393,0.7891530190738951,0.7737891041037069",6.286301551447826,PE1005,MT,6.0
55671766,14.0,"7.0,5.0,5.5,9.0,5.0","0.8470718745427088,0.8287667523107037,0.8152799718993222,0.8006053966133693,0.767967226407416",6.306553881004615,CO1007,MT,7.0
55671766,20.0,"7.0,5.5,7.5,1.5,7.5","0.7676629016156078,0.7445166160969994,0.7321561419992537,0.696247378799275,0.6927363809510428",5.834759965394661,PH1005,MT,8.0
55710024,11.0,"7.5,7.0,6.5,8.0,7.0","0.7143457162303073,0.7136723362667377,0.6798005291387053,0.6780415602596209,0.660120620578069",7.2017754020502265,PE1007,MT,6.0
55710024,18.0,"7.5,7.0,8.0,8.0,7.0","0.7622902456308084,0.7611984455410121,0.7587075114185058,0.755511107800725,0.7271498114728622",7.503435769455249,CO2011,MT,7.5
55710024,25.0,"7.0,7.0,7.0,7.5,7.5","0.7115947601786162,0.6691285032693622,0.6586074062999164,0.65715380337877,0.6525939642900696",7.195538532785021,CO3001,MT,5.5
55710024,52.0,"7.0,7.5,8.0,6.5,7.0","0.7260676257692904,0.7147529151354565,0.6768477671441536,0.6638249921969508,0.6492464641538479",7.204711454917449,SP1005,MT,5.5
55740245,67.0,"6.5,6.5,2.0,6.5,1.0","0.6758360499855297,0.6758360499855297,0.6384266300325959,0.6076844555162064,0.5935176735732448",4.576876073181142,CO3069,MT,6.5
55822601,8.0,"6.5,6.5,5.5,6.5,5.0","0.7628599416579749,0.7422546518861034,0.7183062741870603,0.7089201373494642,0.7033813813254293",6.012234940487792,MT1005,MT,2.0
55822601,10.0,"7.5,6.5,5.5,6.5,6.5","0.7911196890974675,0.789145046403185,0.7837245866603038,0.7799925973199288,0.7756822558106629",6.501886667353745,MT1007,MT,3.5
55822601,45.0,"6.5,7.5,5.5,6.5,6.5","0.7529753721213645,0.7497882965356639,0.7478690624208355,0.7473580384837348,0.739635180216761",6.500513490151401,LA1005,MT,7.0
55822601,79.0,"8.0,9.0,5.0,6.5,8.0","0.6904934271022597,0.660958574970403,0.629980212730058,0.6220278508928159,0.6161445676568484",7.328481572811068,CO2021,MT,9.5
55919157,19.0,"4.5,8.0,6.0,6.0,8.5","0.7949946147708993,0.7611984455410121,0.7444472541640987,0.7405025430720532,0.7190146387141275",6.565785227833087,CO2017,MT,6.5
55919157,33.0,"6.5,4.5,4.5,8.0,6.0","0.4787048528741731,0.4601505678576739,0.4383328418932175,0.4163944078204494,0.4079344205746675",5.8748209252281365,CO3005,MT,1.0
55919157,61.0,"4.5,6.0,8.5,8.0,6.0","0.7933830361575215,0.7882663118169727,0.7876307819073569,0.7833712510128787,0.7672126385480813",6.598425070595002,SP1007,MT,6.5
55948556,32.0,"0.0,0.0,2.5,0.0,0.0","0.6871971813943889,0.6532507941430987,0.6420174675838158,0.6220066033381991,0.6220066033381991",0.497459875973509,506001,MT,0.0
